PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,Churn
-1.379652502,-0.664694221,0.310585056,-1.774921914,-1.223304678,1.015179226,-1.080592699,0.05975014,0.099479747,1.111165727,0.089127225,Yes
-1.659697884,-0.912491012,-1.377918742,-0.201838438,-0.871210631,2.320686958,-0.044623749,0.146057838,0.787021816,-0.95899718,0.050301718,No
-1.357283236,2.43663383,0.034125122,0.568835703,-0.627444966,2.376025543,2.10492955,-0.492086893,0.386227174,-2.804957553,0.118175114,No
-1.769213953,-1.303290494,-1.523323216,-0.676571199,-1.417726182,2.135060761,-2.269191038,-0.290849973,1.61639225,0.980699207,-0.009482084,Yes
-1.827864883,-0.253165907,-0.936043243,0.880807888,-0.565165697,1.132059241,-1.373221557,-0.67376683,-0.255150652,-1.266286167,-0.063084348,No
-1.503996269,-1.248235368,-1.329575241,1.050067406,-1.030142976,0.179024078,-0.3184843,-0.958233119,0.227779244,-0.532180836,0.107894008,No
-1.834754953,-0.047671996,0.042837198,0.923118983,-0.700906453,-0.05079763,-1.022332082,-0.464032641,-0.996184122,-0.149019543,0.095959682,No
-1.046595734,0.326342768,1.423447499,-2.257818192,1.330979506,0.981012294,0.73341026,-1.518883222,1.570991588,-0.470841164,-0.037875448,Yes
-1.546287471,-0.448591463,0.774073309,-1.15359784,-0.018697429,0.858290647,-1.900201845,-0.652278791,1.220060531,-0.306260615,0.126630733,Yes
-1.298867455,-0.522528408,-0.354797615,-1.834536236,0.909995046,0.505773014,-1.371611767,0.446882324,-0.754973459,0.519117075,-0.045694675,No
-1.650479283,-0.079438667,0.712343972,-1.564002089,0.447468789,-0.153973404,-0.354899432,-0.374975351,-1.65421867,1.138863907,-0.086963275,Yes
-1.577619032,-0.871764135,0.660632481,-1.825299157,1.064526655,0.426034286,-0.605636398,0.104105458,-0.490095252,0.989788051,-0.013767555,Yes
-1.070124648,0.886154959,0.035886313,-0.391486909,-0.304573985,-0.654074239,-1.060379232,0.948518546,-0.873545566,-0.632032839,-0.020840877,No
-1.424988803,1.697051877,-0.24236737,0.551381403,0.83192436,-0.420602315,0.036848355,-0.068141584,0.17949369,0.247044042,0.113425389,No
-1.76970774,-0.035388534,-2.237929442,0.371552212,-0.562637352,-0.953375572,-1.053893072,0.723090733,1.056750365,-1.033139104,-0.044322958,No
-1.818259849,1.990449798,0.749212216,0.775154061,-0.497805307,0.9009908,-0.631346172,-0.602461223,0.676938239,-0.533729033,-0.056582664,No
-1.685174295,-1.96356003,0.975164862,-0.904679015,-1.291620336,0.062691853,0.075730846,-1.54017492,0.472721229,1.51351855,-0.032354702,Yes
-0.845498681,-0.091690608,-0.523821017,-0.683791868,0.722448076,-1.481823662,0.00479116,-0.041507619,-0.918268146,0.277067172,-0.02436116,Yes
-0.992207271,-0.829288418,1.476482825,-0.884238119,-0.836512845,-0.959854547,0.312531843,-0.633666947,-0.496415089,0.955887617,0.086932711,Yes
-1.277237684,-2.178066198,1.214818074,3.872317334,1.668645874,2.220024256,0.997146574,2.241719788,1.627797425,0.278962475,-0.023257602,No
-1.725084533,0.311751057,0.833452676,-0.027019625,-0.69248233,0.092042898,-1.421664352,-0.203369857,-1.537001589,0.242647147,0.018151517,No
-0.835704281,-1.699301235,0.365157489,-1.518678449,-1.630632245,0.897253808,-1.139060953,-0.597271664,0.460868144,2.215733019,-0.06661009,Yes
-1.795418478,-1.779407617,0.263503585,0.678055897,-0.498926627,-0.351264287,0.726017272,-1.480349077,-0.760649759,-0.958876708,-0.000476713,No
-1.61316614,0.373374478,-0.608731915,-0.364331754,-0.423931414,-1.345323148,-0.541327422,0.837391328,-0.110445001,-0.638175452,-0.070325177,No
-1.612910601,1.026738609,-0.961761349,0.725764991,0.067065316,-0.101012797,0.846150608,0.260933753,-0.866728404,0.770235149,0.002678683,Yes
-1.245894819,-0.688216558,0.316250485,1.267810067,0.298561652,0.30775902,-0.260335078,-0.171775406,0.026275222,-1.171374393,0.116047147,No
-1.655058178,1.344277548,-0.2992902,-0.19604961,1.268654498,-0.165544303,0.328740351,-0.505893082,0.311070068,-1.208880392,-0.043924364,No
-1.419968018,-0.494049913,-0.6886919,-0.339239099,0.253323222,-1.267255686,-0.112002751,-0.592832772,-0.262286234,1.238736551,-0.054955976,No
-1.767601576,-0.810276507,0.904431034,1.081516315,1.453449494,1.885850116,1.905964558,2.778840269,-0.145337905,-1.910767632,0.074345966,No
-0.759014605,-1.668077384,1.12902453,-0.233952124,-0.290459644,-1.551732578,1.1124266,-1.128781801,-1.110863617,-0.723276445,0.030655687,No
-0.734061394,-1.566025374,1.067852484,-1.989200723,0.903094686,0.194233001,-0.481281671,1.628873052,1.284419975,-0.38714375,0.105316223,Yes
-1.122578138,-0.846991894,-0.759545444,1.10213528,1.866187865,1.812448176,-0.200925732,1.174921304,0.541910346,-0.218543081,-0.026208305,No
-1.222574997,-0.107018541,-0.667587152,-0.546241675,0.737637724,0.243367967,-0.647139278,-0.441230743,-1.347333655,-0.364432847,0.06073851,No
-0.814547871,1.144533958,1.906826982,-0.517707774,1.456722363,1.131736078,1.605084361,0.280962823,1.473529003,0.929708839,-0.039934229,No
-0.697193475,1.973379492,0.24914781,0.828033121,0.862080453,-0.662417783,-0.275719988,-0.998304638,0.279597703,0.165175008,0.044974303,No
-1.442453171,-0.284121898,0.046301397,-0.280857079,-0.376726501,-1.77896927,-0.010204949,0.201697842,-0.062897899,-0.327276289,0.116038648,No
-1.638958397,0.046258242,2.867149818,-0.812801502,1.274073977,0.070445232,-0.551698433,1.113462531,-1.03459856,-0.843064088,0.063017564,Yes
-1.427593061,-0.835389424,1.022671856,-1.445394313,1.117003918,-0.336507713,0.488144333,0.532793062,-0.565131948,1.34548898,-0.007911361,Yes
-1.14196902,-0.545841683,-0.168320677,-0.485837707,-1.150170761,-0.798143045,0.275333956,0.138505849,1.970723717,1.510097496,-0.027838003,Yes
-1.849975553,0.400587438,-0.62763962,-0.475015217,0.750378462,0.369866833,-0.683971528,-0.144911285,-0.92610228,-0.1311701,-0.090183471,No
-1.376241379,0.858139018,-0.074062245,0.142022844,-0.625419273,-0.97307635,-1.213893433,0.19379867,0.954459623,0.450808903,0.087630374,Yes
-1.292234164,-1.400862672,-0.475460762,-1.359023063,-0.052891518,0.646930586,-2.553321765,0.237523298,0.172005437,-0.652213997,0.081673785,No
-1.624075403,-1.587146518,0.770776809,-0.404935123,-0.189493278,-0.058753547,-0.657005262,-0.962451147,-0.054741373,-0.310217346,-0.066564139,Yes
-1.388020816,0.329004488,-0.233926633,0.277542531,1.147045859,-0.818478198,-0.483938423,-0.665189069,-1.108813721,-0.539171043,0.080200079,No
-1.37870004,-1.005574569,-0.641720195,0.073883738,-0.574115549,-1.271609424,0.762810241,0.33834683,1.457320961,0.129656422,0.108133589,Yes
-1.194145413,0.007726248,-0.271731633,-1.012217349,0.419069657,-0.273826604,-0.018468198,-0.361661084,-0.664994442,0.63077238,-0.052328473,Yes
-1.2672981,-0.623503708,0.421167986,-0.99794115,-0.789932368,-0.2989137,0.973846018,1.754774774,0.298751785,1.364555977,0.115943263,Yes
-1.03205247,-1.186897031,0.400887518,1.614763548,0.777165999,0.233862298,-0.158592502,1.842065052,0.451873191,-0.025176057,-0.063438506,No
-0.889481577,-1.787663122,0.753729402,-0.885098506,-0.497028267,-0.429994669,-0.162095257,-1.05144145,0.150544169,0.040392061,0.092511576,Yes
-1.105277672,-0.488865087,0.07099649,0.133520605,-0.887884613,1.262684062,-1.486640727,0.453189198,0.437610779,1.367551098,-0.098768064,No
-1.51604035,0.809070623,0.847041647,-0.329238508,-1.115137071,2.232791404,-1.328167603,-0.882570561,0.257847463,0.549481912,-0.06354063,No
-0.648987903,0.652954821,-0.732560984,0.576874719,0.239594245,-0.559421548,-0.894978949,-0.753441095,-0.408910477,1.007055425,-0.007893425,No
-0.173432081,-0.859572952,-0.06048611,-1.84887777,-0.651170934,-0.675705039,0.154639742,1.594457742,-0.102522072,0.471430473,0.125363754,Yes
-1.265920989,0.121475024,-0.051750882,0.111679314,-1.989327704,0.939472296,1.225894088,-0.302414152,-1.440055485,0.664193922,0.079312242,Yes
-1.324111086,-1.770632815,-0.344487482,0.393633577,-0.318590776,-0.175519297,-0.497442037,0.032855549,0.439656086,0.056924662,-0.114978707,No
-0.804518841,0.191529829,0.263607249,-1.875726735,1.824376657,-0.815389227,-0.238827213,-0.087066386,-0.469247618,-1.496033083,0.101426948,Yes
-0.684424822,-1.893380292,0.916935831,0.929957448,1.437958778,-0.315475626,0.707826411,2.708688411,-0.23419107,-0.63877766,0.118338788,No
-1.233135489,0.091683718,-0.093336707,0.136380336,2.519367027,-0.722033386,0.173581398,1.777250926,1.196457035,-0.521597101,-0.076325762,No
-1.946513862,-1.512225686,-0.601333031,2.939958076,1.131217952,0.161940414,-0.133770032,-1.519259386,0.585533866,0.692734469,-0.051301837,No
-1.025944843,0.334094493,-1.870159644,0.439500298,-2.101045742,1.864682832,0.645421869,0.033439186,-0.114042923,-0.098901752,0.115323572,Yes
-1.548715442,-0.224698418,-1.213352195,-0.963302796,0.296511426,-0.199359044,0.624042066,0.045800209,-0.139536573,0.279980928,-0.050653625,Yes
-0.69793295,0.939449558,-1.649187837,-0.360398603,1.406228467,0.474643268,0.847127954,-0.313847079,-2.071513582,0.2038357,-0.056352208,No
-1.388771644,-0.639760906,1.24894242,-0.639001961,-0.050496714,-0.537325365,0.359026732,0.744721198,-1.459292536,-0.283910771,0.109116564,No
-1.287595915,-0.082345856,-0.077745672,1.020455628,-0.452646827,-0.432585902,-0.540832254,-0.565307479,0.280345777,-0.393423957,-0.019542099,No
-1.351572623,1.008761943,0.565721722,1.215183485,-0.33945512,-1.026472126,-0.159398849,-0.848692666,0.405621926,-0.577592245,-0.066750737,No
-1.779560194,1.454497861,-0.297880026,-0.34821991,-0.343856616,-1.104935988,-1.348852155,1.495632442,0.071912924,-0.087392069,-0.054997922,No
-1.79100117,0.349615826,0.968486984,0.695564321,-1.224601234,-0.362883254,1.490078952,-0.847512559,-0.85886268,0.335595626,-0.031256802,No
-1.125848619,-0.728039408,2.006419429,-0.332409205,0.767985872,1.406439162,-0.491599212,0.467918278,0.473391164,-0.357213287,-0.04587059,No
-1.030729303,-0.906792049,-0.027532291,0.159734403,-0.687121206,-1.504169717,0.847676718,-0.303337257,-0.578277545,-0.386242725,0.005304634,Yes
-1.558601639,0.767533763,-1.585731769,0.635555677,-1.723096005,0.657583808,-0.092613757,-0.033702753,1.371397017,0.486161148,0.065423722,Yes
-1.269094058,-0.724556533,-0.390424017,-0.495039061,-1.676802899,0.856580272,-0.979970955,-0.307916086,0.071935143,1.462657718,0.032027872,Yes
-1.499552972,0.927255071,-0.998421702,-1.045124368,1.148457774,-0.984888392,1.207145674,-0.232314785,1.642572572,-1.261060424,0.142357072,Yes
-1.403048339,-0.379595768,-0.146415812,1.237194942,-0.551277007,1.551203825,-0.691416764,1.582360097,-0.256206694,0.998930402,-0.094576096,No
-1.60231508,0.659160151,0.519752959,0.570053363,0.582760434,2.140317387,1.36367727,1.192795934,1.539346492,-1.743413628,0.113264436,No
-1.647484128,0.977145464,1.737485726,0.33242009,0.959882088,0.843042417,0.5352096,-2.003492797,-2.249911164,-0.637002465,-0.041951164,No
-1.324406883,-0.420389677,-0.952877692,1.291575579,-0.05968686,0.406028136,1.943522486,1.487842136,0.082673544,2.634771931,0.0784105,Yes
-1.083544358,0.627114511,-0.68165472,-0.721626406,-0.69761932,0.704917647,2.376992757,0.967765649,2.605879217,-0.818967155,-0.017728756,Yes
-1.670349555,1.315086119,2.146931855,0.6813875,-1.374061679,-0.507408352,1.215543577,-1.418379083,-0.581819202,1.233519208,-0.060133877,Yes
-1.631010109,-1.234331425,-0.660013433,1.859541385,1.219420745,1.169736221,1.041653685,-0.189552236,-0.956261891,-0.436153367,-0.086562973,No
-1.163188888,0.109690787,-1.36688375,-0.453066296,-0.276132132,-1.240225784,-0.815721903,0.673291035,1.751996925,-0.872260968,0.1007846,No
-0.798496433,-0.123981871,0.313327375,-0.707343705,0.392120485,-1.659201763,0.413089569,-0.492226016,-1.165271841,1.212207097,0.162393105,Yes
-0.429776458,-0.114559193,-0.607980203,-0.086541637,-0.138500539,-2.26420848,1.544478555,-0.106983205,0.371722134,2.084949373,-0.043166181,Yes
-1.064284284,-0.825716401,1.123813376,-1.768326799,-1.332061418,-0.56502682,1.006532619,0.450462041,-0.812835146,1.544836381,-0.039255386,Yes
-1.288653493,-0.388340158,1.250456782,1.204786632,-0.156798864,-1.380889897,1.098052378,-2.060699043,0.391243103,-0.972768395,0.023197711,Yes
-1.252766013,0.41796991,2.280787213,0.077297066,0.871033656,-0.894378852,0.985667696,-0.938006365,-0.830917682,1.787296969,0.094251117,Yes
-1.72147838,-1.127863981,0.506065497,-0.848808973,0.232019112,-1.48026786,0.263716827,-0.303854345,-0.500084345,-1.590581554,0.001352348,Yes
-1.749182999,-0.242375439,0.826883012,-0.886382152,1.25298819,-0.341870138,0.41660155,-1.370708734,0.251759166,-0.211491636,-0.082305845,No
-1.406454711,-0.173359588,1.030391687,-0.077640555,-0.459043596,-0.965533556,-0.180950566,-0.157736481,-1.490415269,-0.091832743,0.000625684,Yes
-1.900863678,-0.193489753,-1.569631402,1.172155105,0.751291359,-1.950023701,-0.218397303,-0.613942258,-0.142361926,-0.000515825,-0.056956118,Yes
-1.33257169,-0.298041028,-1.282494736,-1.035034382,0.806075541,0.351594528,-1.769734208,0.048176905,-0.453175972,-0.015908544,-0.068847706,No
-1.840487307,-0.386830154,-1.219380254,0.030485865,-1.701267561,1.013442973,-1.29229711,-0.063083784,0.322624028,1.109770617,-0.096463284,No
-1.236751981,-2.61569842,-0.368271046,-1.507366958,1.791724982,1.284829118,1.363807236,2.256877446,0.189849791,0.289524509,-0.05464806,No
-1.525948736,-0.153154937,0.231809202,1.711442416,0.016374066,-1.293137311,-0.392280399,0.190025887,-0.117121268,-0.202971479,-0.059044648,No
-0.575464891,-0.909652568,0.043216137,1.35184289,-0.532416714,-1.737811793,1.442219289,0.66562525,0.678301437,0.848707588,-0.013093079,No
-1.68925716,0.544546089,0.486335505,-0.896468288,-0.068252912,-1.174886477,-1.696778592,0.997740918,-1.256210063,-0.384751091,-0.074104843,Yes
-1.268711951,-0.157046968,-2.033622477,0.184311575,-1.652493167,-0.768230977,1.388769034,0.471667323,1.564448891,0.234622065,0.106199299,Yes
-0.883110342,-1.340197398,-0.393671885,1.671662913,-0.571079405,1.18017431,-0.869451028,-0.091316193,0.961620691,0.77428035,-0.049844041,Yes
-1.836741168,-1.810895159,-0.170832383,1.883783993,-0.302529761,1.407769461,-0.197587654,-1.103068762,1.094697908,-0.210636986,0.08218864,No
-1.608607898,-2.372112174,1.388616396,-0.999531597,-0.991383917,-0.052908395,-0.400490486,-1.643539542,-0.107433334,1.399281438,-0.039813233,Yes
-1.153760775,-0.341585805,1.254771291,0.273312215,-0.504207098,-1.311629245,0.28290334,-0.945514276,-0.987278811,-0.080957235,0.106013727,Yes
-0.978190805,1.545351796,2.605471688,-2.306971938,0.026519354,0.17528083,1.324853347,-0.231646064,0.572143886,-1.054221802,0.015435263,Yes
-0.858858025,-0.901718764,-0.443039826,0.461464463,0.434873369,0.073668186,-0.30933011,1.838076753,0.511288001,-0.665191952,-0.075407189,No
-1.615864111,-0.420604845,0.417081622,0.204339595,1.033267553,-0.375682069,-0.052872708,-1.482395224,-0.416949292,0.100999078,0.062791517,Yes
-1.454549943,0.918464363,-1.527897103,1.743413031,-1.609436875,-0.620096422,0.273875693,0.318278097,-0.535454672,0.187042973,-0.095955904,No
-1.562190498,0.080229781,2.436160849,-1.575853815,2.665692233,-0.27005495,1.89844118,0.108753656,1.35680302,-0.786710901,-0.032102732,Yes
-1.143532318,1.161714662,-0.302865972,-0.34093013,0.729193533,-0.199496226,-1.053756037,0.215583211,-1.984887507,-0.003713549,0.109477745,No
-1.38361834,-0.924421473,-1.292920988,-0.382603468,0.968384436,-1.709467199,0.758238343,0.100842249,-0.17591433,-0.337161242,0.093583876,Yes
-1.023599313,-1.373011378,1.364922721,2.721309567,0.761156668,0.97604649,2.485070861,1.298650144,-0.243982097,-0.47975281,-0.082789638,No
-1.162381818,0.503027355,-0.408852412,-0.998883161,0.269404701,-0.271680542,0.044637284,-0.275148251,-0.187051195,0.802303877,0.076234778,No
-1.709056624,0.409128259,-1.238986931,1.181029224,-1.181244447,2.011908903,0.835552585,1.998786419,-0.817444477,0.072385711,-0.048390202,Yes
-1.021651065,-0.164425446,-1.062109037,-0.254391185,0.811307508,0.345439974,1.935727686,1.423751847,-0.55032333,-0.178030038,0.094487598,Yes
-1.52594701,-0.218658452,0.860145067,0.046881055,-0.201472622,0.370154869,-0.119156707,0.011408248,-0.414279944,-0.397298433,-0.074127098,No
-1.186845315,0.662264717,-0.300552035,-0.019463347,-1.070587401,0.802368198,-0.61742943,1.265832769,-1.078739283,0.442004879,-0.090147926,No
-1.654741789,0.310935583,-0.903577915,0.684721152,-0.569873144,0.448114551,0.071501845,-0.238152608,0.52385619,-1.381641752,-0.00752162,No
-0.87808823,-0.183910724,-0.691023791,-0.995736042,1.096796181,1.999651104,0.358310952,-0.824748255,0.18740476,-1.628855932,0.006674255,No
-1.353931947,0.592003556,-1.698985435,-0.562815717,0.144718787,-1.393920792,1.058177832,0.27872232,0.507547791,0.33691264,-0.036045097,Yes
-1.595052421,0.415364923,-0.003416849,-0.3140669,-0.131954318,0.170328297,2.044658791,1.17255268,1.122841136,-1.196739695,-0.101020137,No
-1.335803056,0.939827912,0.208961102,-0.153269336,0.236579338,0.304931026,-0.800170517,-0.695192511,-1.390961218,1.038828377,-0.047114155,No
-0.766123923,-0.972215375,-1.209986135,-1.482433428,1.078893465,-0.113652757,2.593955358,-1.43981476,-0.603254761,0.928176813,0.137398978,Yes
-1.651983614,1.143038934,0.638687899,-0.920305875,-1.31370618,0.828200379,0.82488701,-0.030099718,0.006357239,0.248602739,-0.08891778,Yes
-0.962537031,0.239724405,-1.543867148,0.376048754,2.008656095,-0.224694248,0.386044549,-0.112082281,0.388416346,1.265398194,-0.056102335,No
-1.742644417,-0.308124463,0.288075555,1.136757486,1.49388952,-0.143046599,0.285412915,-1.593889491,0.60038314,-0.476985537,-0.020141891,Yes
-1.691347567,-0.183676424,0.08748099,1.207810197,-1.376438714,1.503613047,-1.562964846,-1.463411919,-0.250516267,0.882554332,-0.01267916,No
-1.572519616,-2.219951602,-0.462953651,0.683070825,-0.372860184,0.344752899,-0.904455097,-0.078042881,1.006643405,0.594377964,0.107051412,No
-1.722831654,-0.160493548,-0.339101007,-0.193469361,-0.584349003,-0.027673779,-0.947605554,0.193342365,-0.851261452,-0.61462878,-0.01862575,No
-1.546364316,0.33899216,1.209327112,0.126619356,-1.004591419,1.332255168,-0.435614995,-1.253226534,-0.412677152,0.319527713,0.132773921,No
-1.455391642,0.632818867,0.556130806,0.166333139,2.712896351,0.09779069,-0.654047148,-0.248888619,-2.508046627,0.860324009,-0.041361196,No
-1.3569345,-0.996320938,0.455418427,-0.427993612,0.191158202,0.246894816,-0.395924693,1.26793492,-0.714765731,-0.46215535,-0.005343247,Yes
-1.521597349,0.672090626,-1.058968242,1.214726736,-1.84142451,0.573851668,-1.317777827,0.009443737,-0.191801191,1.411298841,-0.059152504,No
-1.389534058,-0.814550348,-1.611109267,-0.943719581,0.594326794,-0.260218971,-1.042974468,-0.070997452,0.194900395,0.328661039,-0.032845818,No
-1.72087401,0.005584547,-0.431372725,2.028002429,0.451840381,1.002471951,0.37426643,1.807629794,-0.648531703,-1.479574084,-0.07520326,No
-1.176209722,0.824364069,-0.206468121,1.698475489,-1.113298298,0.141909097,1.349338264,-0.892623123,-0.269041722,-0.796365713,0.112240305,No
-1.590576094,2.191483963,1.334271071,-1.857946333,0.043097591,-0.498388382,-0.247542871,0.83100524,1.066718521,-0.702348954,-0.052452254,Yes
-1.044697105,-0.710873902,0.327547521,-1.779613968,-0.347305934,-0.71905587,-0.328656858,0.477800883,-0.180450728,-0.375945041,-0.047768498,Yes
-1.440343014,-0.655348018,-0.598844492,0.81937915,-1.249818467,-1.897262684,1.615875496,-0.623472368,0.399561174,0.199777705,-0.020900229,Yes
-1.587491128,-1.083737967,-0.494911192,-0.364306638,-0.151209597,-0.046600872,0.655203341,1.462553128,0.477640782,-0.433060408,-0.00573123,No
